Id,Type,Threshold
129,0.0,0.9992699780399938
130,0.0,0.41714580241598065
131,0.0,0.6705638209246898
132,0.0,0.31479353979172986
133,1.0,0.16441353087533495
134,1.0,0.02479648116001465
135,1.0,0.8708650855732291
136,0.0,0.47993618815820216
137,1.0,0.6983648452622615
138,1.0,0.6540336594539479
139,0.0,0.33873208773169516
140,0.0,0.6066342644649124
141,0.0,0.5446535131826082
142,0.0,0.09707126271846722
143,0.0,0.471570867010354
144,0.0,0.17479161107636798
145,1.0,0.009957476666775378
146,1.0,0.9469005858881266
147,0.0,0.1254930253668778
148,1.0,0.20565639735215613
149,1.0,0.3832279779772405
150,0.0,0.08773033090141669
151,1.0,0.5972763709747944
152,0.0,0.3056839701973021
153,1.0,0.3057473820904206
154,1.0,0.6507308706690496
155,0.0,0.3820867649456893
156,1.0,0.8728628056968735
157,0.0,0.9582585845985665
158,1.0,0.10914707549550273
159,1.0,0.8940327712246839
160,1.0,0.2573508765920429
161,0.0,0.644707875080599
162,0.0,0.6081368491345663
163,0.0,0.6847133624910428
164,0.0,0.9498279901368758
165,0.0,0.9774534768077409
166,1.0,0.22998088392475613
167,0.0,0.763988493593997
168,1.0,0.30604610645305175
169,0.0,0.5395401783720997
170,0.0,0.9950486008056528
171,1.0,0.4470991590328379
172,1.0,0.514284599928901
173,0.0,0.7344152862218651
174,1.0,0.6999368355613709
175,0.0,0.9461642554798031
176,0.0,0.30551848531372106
177,1.0,0.8958282727062137
178,1.0,0.39035601745440274
179,1.0,0.14505752537398087
180,1.0,0.8514074752507994
181,0.0,0.38282473009065165
182,1.0,0.7224213887174432
183,0.0,0.5796534592808295
184,0.0,0.09517872177696485
185,1.0,0.21245055105382826
186,0.0,0.4232552122719906
187,0.0,0.6436033832349981
188,1.0,0.16275703145513898
189,1.0,0.11165001683679732
190,1.0,0.82238817281686
191,1.0,0.8666940821740342
192,1.0,0.8084332260287097
193,1.0,0.6372525181234086
194,0.0,0.17887975305537795
195,1.0,0.8605277451960993
196,1.0,0.6342580936622444
197,0.0,0.18119480632561324
198,0.0,0.0967667765793424
199,0.0,0.08849713612563948
