Id,Type,Threshold
90,0.0,0.8349637069509007
91,1.0,0.554107541259221
92,1.0,0.31278144879933
93,0.0,0.308591055478712
94,0.0,0.8622010975634744
95,0.0,0.6480850235974078
96,0.0,0.7329793701081748
97,1.0,0.13685977400174554
98,0.0,0.2615578620784823
99,1.0,0.2701460481443154
100,1.0,0.5768441865246858
101,0.0,0.0036360765994302158
102,0.0,0.9978970147475279
103,0.0,0.7811861903694823
104,1.0,0.8758534291861887
105,1.0,0.46078473456127267
106,0.0,0.4936706557880811
107,1.0,0.20480335078461276
108,0.0,0.21229999442163772
109,0.0,0.6652296186340411
110,1.0,0.4256290623865654
111,0.0,0.5777161071114459
112,1.0,0.6985073388590283
113,1.0,0.7291377593682287
114,1.0,0.5613814942904468
115,0.0,0.17813054246239135
116,1.0,0.640057703723448
117,0.0,0.9562860154907413
118,1.0,0.12095204070033527
119,0.0,0.3327390903087458
120,1.0,0.7079399112616099
121,0.0,0.3311124448919166
122,0.0,0.8095796239088866
123,0.0,0.37413296390312767
124,0.0,0.4573216896578488
125,1.0,0.43604306036360485
126,1.0,0.021308952607165255
127,1.0,0.0971650480026992
128,0.0,0.9720486901034479
129,0.0,0.621925365940845
130,0.0,0.3682391077109466
131,1.0,0.4407088869604677
132,0.0,0.6150273095286911
133,0.0,0.9677968140377023
134,0.0,0.3072098298021999
135,0.0,0.6415569814157119
136,1.0,0.06139663456345734
137,1.0,0.7853125475640328
138,1.0,0.07253896096601309
139,1.0,0.26657276630723614
140,1.0,0.4450858239848653
141,1.0,0.8058058230387184
142,0.0,0.5567931677444876
143,0.0,0.3353502006412046
144,0.0,0.9798385878599114
145,0.0,0.010707888632741303
146,0.0,0.8640007282499619
147,1.0,0.9876443324331681
148,1.0,0.24371202884286158
149,1.0,0.5653157008161382
150,0.0,0.21512865323710173
151,0.0,0.3464480313835363
152,1.0,0.8702010390383484
153,1.0,0.5848693557073269
154,1.0,0.018989074757343127
155,0.0,0.3241490593507258
156,1.0,0.5833287228862779
157,1.0,0.7197176066438211
158,1.0,0.885533709390516
159,0.0,0.7214708351013758
160,0.0,0.17024167175280558
161,0.0,0.6268365231785095
162,1.0,0.7026702293215507
163,0.0,0.008209360962773804
164,0.0,0.8386247723068819
165,0.0,0.19501032745179592
166,1.0,0.28934641109392856
167,1.0,0.16850889247977685
168,1.0,0.8080848784751558
169,1.0,0.5982787960703763
170,0.0,0.19672810780171646
171,0.0,0.6311919053138634
172,0.0,0.0627098158500976
173,1.0,0.13632592343327354
174,1.0,0.5709528832726214
175,1.0,0.3214014391585679
176,0.0,0.8081602564073517
177,0.0,0.9878875643781645
178,0.0,0.45245692204744137
179,1.0,0.4873598844922449
180,0.0,0.16078871851193166
181,0.0,0.7209989738366135
182,1.0,0.6604637714007809
183,0.0,0.593728842844477
184,0.0,0.7751962351589629
185,0.0,0.879324468918235
186,1.0,0.9835451349112893
187,1.0,0.5158072257762565
188,0.0,0.17917155178713395
189,0.0,0.21729324795740834
190,1.0,0.05071799076140038
191,1.0,0.27476441544714747
192,1.0,0.10353084046800387
193,0.0,0.403815363273188
194,1.0,0.8708693600104367
195,0.0,0.09520501553705829
196,0.0,0.7621820685944873
197,0.0,0.29074371227709717
198,0.0,0.6551687011502477
199,0.0,0.4684834185335186
