Id,Threshold,Type
252,0.9972708091857089,1
253,0.5222914826575479,0
254,0.011394248210271574,0
255,0.13653044757511812,0
256,0.37647043566276717,1
257,0.902459876889923,1
258,0.14533229467852304,1
259,0.7479965592239285,1
260,0.6516423080321166,0
261,0.7910353194721627,0
262,0.579847980915215,0
263,0.8432614391718868,0
264,0.963004603802608,1
265,0.04474252565738068,0
266,0.04081411351262543,1
267,0.4263941192345643,1
268,0.4796338143099357,1
269,0.03211716581813917,1
270,0.6961867328090409,0
271,0.05478923570898697,0
272,0.955563777145099,0
273,0.2715510426015796,0
274,0.8366240764064559,0
275,0.5874257393299125,0
276,0.40581013608440597,1
277,0.07108336965390138,1
278,0.31913626318397004,0
279,0.6994709890476568,0
280,0.6390906563549247,1
281,0.028355117269186048,0
282,0.31816520198996334,0
283,0.3267905648699152,1
284,0.2757899107288888,1
285,0.3651608191336091,0
286,0.022659365771645734,0
287,0.5150864705095327,0
288,0.6190312930162116,1
289,0.3562972541973629,1
290,0.30427055927793456,1
291,0.476728029051265,1
292,0.49851143664685316,0
293,0.8835557820901747,1
294,0.06761889934211773,0
295,0.5390861591502423,1
296,0.3166526644229042,0
297,0.2311053986703755,1
298,0.06554735205682205,0
299,0.8398120981427291,1
300,0.6454299742851536,1
301,0.18860417282831776,1
302,0.07516592022461488,1
303,0.43847179293969385,1
304,0.8850516096331332,1
305,0.050241649034211355,0
306,0.2517912498882322,0
307,0.8783606798658912,0
308,0.5167554754870248,0
309,0.9660073045035104,0
310,0.92351792837852,1
311,0.5360357451774872,1
312,0.3881640910150783,1
313,0.8363622716972383,0
314,0.6409816657883757,0
315,0.4290067482490191,1
316,0.7839933027899012,0
317,0.784671434819648,0
318,0.7398731963283312,0
319,0.09606958162213064,0
320,0.5326282495993747,0
321,0.5563800123519932,1
322,0.4974169922399081,1
323,0.4292618261137948,1
324,0.24229669250551067,0
325,0.31228414821854533,0
326,0.27767469306358883,0
327,0.8910296494479912,0
328,0.2661216023436912,0
329,0.450163573262474,1
330,0.659949158105987,1
331,0.7533761649580275,0
332,0.1856899957640562,1
333,0.9130400123539911,1
334,0.6670097325832114,0
335,0.3704248031364522,0
336,0.37110908799348674,0
337,0.6778075635415637,1
338,0.668346706775751,1
339,0.6499145362364688,1
340,0.4765456452226029,0
341,0.24185038845328977,1
342,0.28764945633998185,0
343,0.6477725583110916,1
344,0.13141702925657717,1
345,0.7510880412137485,1
346,0.13033226931101083,0
347,0.65757245421583,1
348,0.5638085813186475,0
349,0.43174203340218065,0
350,0.7382469294567885,0
351,0.6143330621328222,1
352,0.8507173947048735,1
353,0.6187276199953394,0
354,0.7072380285823824,0
355,0.3723280276945531,0
356,0.30314101906278923,1
357,0.5129052822208809,1
358,0.12527225715532853,0
359,0.460669630009535,0
360,0.7004367689876709,1
361,0.5055415693476334,0
362,0.4344645156910063,1
363,0.20492125797854666,0
364,0.38072451714124467,1
365,0.5435186335633246,1
366,0.34081800298401443,0
367,0.19472307856435755,1
368,0.9351617433490461,0
369,0.6942451314694416,0
370,0.7208868125495459,1
371,0.38448042428135876,0
372,0.1491448253226828,0
373,0.029251597854473732,1
374,0.8924802350784868,1
375,0.37384051423089915,0
376,0.44922933804168586,1
377,0.41146750480800176,0
378,0.927483976539421,1
379,0.8055677311092744,0
380,0.8621437071082924,0
381,0.108766492036793,0
382,0.7338170548430046,1
383,0.2975139356156846,1
384,0.21827851659217679,0
385,0.9596345797189573,0
386,0.5778270719658634,0
387,0.6251376059241031,1
388,0.591018958240501,1
389,0.6560671281745168,0
390,0.7647127382711525,1
391,0.9271691897818912,1
392,0.7579112571024109,0
393,0.31192590691427724,1
394,0.055253628479453476,0
395,0.862699483176918,1
396,0.10149833532468744,1
397,0.010717451933292321,0
398,0.763218501060785,0
399,0.03199657761834429,0
400,0.1691043030622934,1
401,0.4452658314494321,0
402,0.45464424881723564,0
403,0.5416925512149253,1
404,0.3207905103317774,1
405,0.6571611180861973,0
406,0.13872470316222685,0
407,0.17577395241508464,0
408,0.3424194663733733,0
409,0.6727373684933354,0
410,0.9203051970761159,0
411,0.7285722176539738,0
412,0.049280621550502945,0
413,0.2332344093226636,0
414,0.1703726487394429,0
415,0.8448161977566854,1
416,0.0031214066513753913,0
417,0.105653259877031,1
418,0.230071876210603,0
419,0.7011787931874707,1
420,0.8493451043596565,1
421,0.7647173787102478,0
422,0.15164581708397562,0
423,0.6139313699922322,1
424,0.46875996370842643,1
425,0.0644652526237961,1
426,0.8419137688103874,1
427,0.9201383171161106,1
428,0.5834554772339149,1
429,0.7849041181291059,1
430,0.7865452366829889,0
431,0.9261879574039086,1
432,0.9595329441494239,1
433,0.43706710356447065,1
434,0.611196981574626,0
435,0.6076479056984483,0
436,0.9447133006493983,1
437,0.9775953178381537,1
438,0.5838812645158268,0
439,0.7118405557848878,1
440,0.7057095308421368,0
441,0.6107120132648958,1
442,0.5601587999920646,1
443,0.22222159275207543,0
444,0.8194003804945587,0
445,0.47950406938881274,0
446,0.09314321119078206,1
447,0.1535045543497907,1
448,0.17889149273652594,0
449,0.7167082387702616,0
450,0.7063378578132027,1
451,0.4747222885725423,1
452,0.8830143644501127,1
453,0.2536300447737999,0
454,0.3653212031204559,0
455,0.6232922657418086,0
456,0.7922980803231815,0
457,0.9536741182728826,0
458,0.022346752204300824,1
459,0.07460731977849466,0
460,0.26738051022174525,1
461,0.9663860584354945,0
462,0.255987640965182,1
463,0.579417448412786,1
464,0.12498542172080118,1
465,0.4407473608455006,0
466,0.9557782578717101,1
467,0.7834725414596536,1
468,0.3050781855052014,0
469,0.7608791653529164,0
470,0.40165407009269116,0
471,0.9450479234745566,0
472,0.5787134151289249,0
473,0.07759119982748786,0
474,0.27107243866374753,0
475,0.8865399258581312,0
476,0.9304350161980398,1
477,0.6975888624814014,0
478,0.8662555112599343,1
479,0.19364797383945775,0
480,0.8364053631207286,0
481,0.7205672371596062,0
482,0.16119905322105843,1
483,0.19327800163067477,0
484,0.6563049345728591,0
485,0.9296160888953999,1
486,0.18180710997250205,0
487,0.6229542735637116,1
488,0.837765830689508,1
489,0.21052207665262312,1
490,0.3708854358445295,0
491,0.9080202892709425,0
492,0.954870676777522,1
493,0.19107455408159013,0
494,0.3285947138195834,1
495,0.8220909142302589,0
496,0.713010724073494,1
497,0.6555423546913122,0
498,0.905267921315488,1
499,0.15621263146400222,0
