Id,Type,Threshold
170,1.0,0.8682753485311969
171,1.0,0.16480410291710423
172,1.0,0.3344827752564238
173,0.0,0.5860085103499539
174,0.0,0.21148635424933115
175,1.0,0.10713578158069237
176,1.0,0.7123931313742707
177,0.0,0.08468465334193442
178,0.0,0.0354062092649311
179,0.0,0.9961390351010073
180,1.0,0.020702344503606307
181,1.0,0.26593997536116964
182,1.0,0.3727477290532617
183,1.0,0.3756481334715659
184,1.0,0.3214271613340093
185,0.0,0.9741027622648696
186,0.0,0.27496854471095633
187,0.0,0.0840966925029536
188,0.0,0.8621592046789215
189,1.0,0.945564683651637
190,0.0,0.9691449489626097
191,1.0,0.8970164679905231
192,0.0,0.06312600220688314
193,0.0,0.9976603101265741
194,1.0,0.10147658723850173
195,1.0,0.9854691495565971
196,0.0,0.25612401801842044
197,0.0,0.9793085768491822
198,1.0,0.40830697741470323
199,0.0,0.4544901089251703
